3:Temperature_interior_Sensor,4:Humedad_interior_Sensor,5:Lighting_interior_Sensor,6:iluminacao_oeste,7:iluminacao_leste,8:iluminacao_sul,9:Temperature_Exterior_Sensor,10:Humedad_Exterior_Sensor,11:Precipitacion,12:boolean_rain
16.378,53.1627,13.8987,0,0,0,12.6933,62.8853,0,0
16.2733,53.152,13.5093,0,0,0,12.586,63.1547,0,0
16.16,53.1547,13.2653,0,0,0,12.4353,63.0667,0,0
16.0867,53.16,14.5,0,0,0,12.3167,63.3467,0,0
15.9807,53.16,13.1347,0,0,0,12.2313,63.5093,0,0
15.88,53.152,13.428,0,0,0,12.1133,63.624,0,0
15.758,53.16,13.7533,0,0,0,12.0053,63.5493,0,0
15.672,53.16,13.5907,0,0,0,11.8887,63.6267,0,0
15.596,53.16,12.7113,0,0,0,11.7887,63.688,0,0
15.5013,53.144,13.2653,0,0,0,11.6793,63.9467,0,0
15.3713,53.1227,13.5093,0,0,0,11.63,64.024,0,0
15.2873,53.1253,13.2,0,0,0,11.5527,63.944,0,0
15.1633,53.12,13.5907,0,0,0,11.454,63.9333,0,0
15.0867,53.1147,13.5253,0,0,0,11.3867,63.8213,0,0
14.9633,53.0667,13.3467,0,344.064,0,11.286,63.568,0,0
14.8993,53.0293,21.828,437.248,3218.43,1254.4,11.202,63.6693,0,0
14.8373,52.9947,23.1253,4028.42,20851.7,5340.16,11.1133,63.8347,0,0
14.7467,52.9333,23.44,7089.15,39604.2,11150.7,11.07,63.8347,0,0
14.7267,52.856,24.0253,9246.72,51757.1,18004,11.1133,63.6747,0,0
14.674,52.7387,23.144,10892.6,60740.9,25933.1,11.23,63.6267,0,0
14.638,52.64,26.8667,12075,67398.3,34271.2,11.41,62.768,0,0
14.6133,52.4667,36.5267,13236.9,72212.5,42386.8,11.6513,61.632,0,0
14.654,52.2853,46.8667,14577.7,75358.2,50105,11.9873,60.8853,0,0
14.7247,52.0373,57.5253,15373,76890.1,57578.8,12.3907,60.6107,0,0
14.8347,51.6907,83.2,16226.3,78277.3,64233.5,12.8353,60.816,0,0
14.982,51.36,99.3013,17200.5,78785.2,70391.1,13.328,60.832,0,0
15.1567,51.04,112.827,16585.4,80906.9,75896.1,13.8167,60.9093,0,0
15.376,50.7787,113.243,15487.7,80538.3,80997,14.322,61,0,0
15.6053,50.488,119.339,14377,77936,85292.4,14.8433,60.632,0,0
15.878,50.2747,142.528,13566.6,74129.4,89636.9,15.344,60.4027,0,0
16.1647,50.1387,142.363,12885.3,67179.9,93590.9,15.8113,59.872,0,0
16.4693,50.064,142.608,11932.3,58534.6,95682.6,16.28,59.4107,0,0
16.7853,49.984,142.283,11236,47351.1,95671.6,16.7313,58.8587,0,0
17.0887,49.904,143.04,10685.1,35273.4,95573.3,17.2267,58.272,0,0
17.4153,49.8747,142.171,10257.4,25791.1,95518.7,17.7033,57.912,0,0
17.7593,49.7973,142.528,9884.67,19988.5,95513.3,18.1967,57.3227,0,0
18.0533,49.8747,142.64,9597.95,16397.7,95513.3,18.6027,56.432,0,0
18.4087,49.8613,142.629,9963.52,14196.7,95436.8,18.934,55.6507,0,0
18.678,49.9413,142.4,11466.8,11731.6,95436.8,19.2733,55.008,0,0
18.98,49.9547,142.347,14490.3,10577.6,95436.8,19.59,54.3813,0,0
19.2273,49.904,142.48,19470.3,10556.4,95152.8,19.9193,53.1067,0,0
19.4727,49.896,133.099,26759.2,9863.17,93738.3,20.218,52.5387,0,0
19.6933,49.8667,112.112,36986.9,9196.54,91291.6,20.5507,52.0027,0,0
19.9093,49.7867,113.584,49124.7,9010.18,87567,20.92,51.6213,0,0
20.0947,49.7333,112.389,62595.1,9117.7,82875.7,21.2613,51.0587,0,0
20.262,49.7227,111.275,73850.9,9060.35,77862.2,21.5413,50.24,0,0
20.4447,49.856,82.144,81660.6,9031.68,73018,21.7827,49.904,0,0
20.5707,49.7947,82.784,89331,9124.86,67171.7,22.0053,49.3733,0,0
20.66,49.7733,71.12,93159.4,9239.55,60937.6,22.1587,48.2373,0,0
20.788,49.816,53.12,94295.4,9253.89,54441.3,22.232,47.424,0,0
20.8453,49.9787,46.912,94552.1,9067.52,46880.1,22.2053,46.9947,0,0
20.912,49.984,42.26,91542.9,8608.77,38936.6,22.212,47.9253,0,0
20.9813,50.0773,32.3787,90652.7,8178.69,31253.8,22.1333,47.5307,0,0
21.024,50.1893,26.4293,91652.1,7927.81,24481.8,21.896,46.9653,0,0
21.036,50.1947,23.5213,89402,7719.94,19208.9,21.5947,46.8293,0,0
21.052,50.2,23.3413,83962.5,7512.06,15360,21.22,47.2053,0,0
21.06,49.9413,22.848,79806.5,7289.86,12419.1,20.896,47.5227,0,0
21.028,49.632,23.3413,75063.3,7038.98,10328.4,20.5813,47.6453,0,0
20.9867,49.1467,22.9813,69539.2,6601.73,8809.47,20.2467,48.2347,0,0
20.9627,48.9973,22.9007,62510.4,5841.92,7598.08,19.9193,48.7147,0,0
20.908,48.6507,23.2067,31921.5,3913.73,4859.9,19.6307,49.24,0,0
20.8373,48.5973,22.3427,3483.65,2214.91,2085.89,19.3953,49.68,0,0
20.768,48.696,23.2253,2265.09,1354.75,1340.42,19.1293,49.832,0,0
20.7093,48.6747,18.68,358.4,0,0,18.8733,51.6507,0,0
20.616,49.1653,13.1027,0,0,0,18.6447,53.7253,0,0
20.5533,49.656,13.198,0,0,0,18.3707,54.84,0,0
20.4267,49.9493,13.0213,0,0,0,18.1453,56,0,0
20.352,50.2,12.3373,0,0,0,17.914,57.2213,0,0
20.2667,50.464,13.948,0,0,0,17.7,58.1867,0,0
20.1387,50.752,13.1027,0,0,0,17.4927,59.0987,0,0
20.064,51.0133,12.6793,0,0,0,17.2827,59.5707,0,0
19.97,51.232,13.4433,0,0,0,17.1027,59.8213,0,0
19.8553,51.3893,13.184,0,0,0,16.8927,60.5067,0,0
19.7833,51.5253,12.1913,0,0,0,16.6993,60.968,0,0
19.694,51.6427,13.6067,0,0,0,16.5067,60.88,0,0
19.56,51.6667,13.1027,0,0,0,16.294,61.296,0,0
19.4867,51.6507,12.4513,0,0,0,16.1053,62.0373,0,0
19.3567,51.6187,13.46,0,0,0,15.9767,61.752,0,0
19.2633,51.616,12.6793,0,0,0,15.8047,61.4613,0,0
19.1493,51.4827,13.2813,0,0,0,15.5867,60.9813,0,0
18.976,51.448,13.184,0,0,0,15.362,60.512,0,0
18.8573,51.3893,13.0213,0,0,0,15.1233,59.8373,0,0
18.7333,51.304,13.0213,0,0,0,14.91,59.3493,0,0
18.6133,51.216,13.2653,0,0,0,14.732,59.7387,0,0
18.498,51.168,12.2893,0,0,0,14.5273,59.4347,0,0
18.374,51.1653,14.0773,0,0,0,14.3653,59.9093,0,0
18.22,51.1573,13.1027,0,0,0,14.1973,59.888,0,0
18.1133,51.1013,13.1027,0,0,0,14.01,59.1147,0,0
17.9813,51.0107,12.8587,0,0,0,13.8113,57.736,0,0
17.8427,50.7653,12.972,0,0,0,13.6393,57.528,0,0
17.7433,50.7493,14.1267,0,0,0,13.4513,57.7467,0,0
17.6047,50.688,13.184,0,0,0,13.2973,57.9467,0,0
17.474,50.664,12.6147,0,0,0,13.1373,57.8773,0,0
17.384,50.4373,14.0613,0,0,0,12.96,57.8133,0,0
17.2447,50.4187,13.2653,0,0,0,12.7933,57.8267,0,0
17.1067,50.3173,13.3467,0,0,0,12.6253,57.6747,0,0
17.0053,50.2373,13.3467,0,0,0,12.4687,57.5413,0,0
16.9,50.2907,13.2653,0,0,0,12.3513,57.2213,0,0
16.7627,50.3067,13.3467,0,0,0,12.2527,56.1947,0,0
16.6327,50.288,13.0213,0,0,0,12.1333,55.5493,0,0
16.494,50.1467,12.7433,0,0,0,12.042,55.1573,0,0
16.3633,49.7307,12.1267,0,0,0,11.96,55.2053,0,0
16.2733,49.6853,11.9947,0,0,0,11.85,55.288,0,0
16.17,49.5653,13.1187,0,0,0,11.74,55.3067,0,0
16.0793,49.5627,11.9307,0,0,0,11.636,55.4907,0,0
15.974,49.456,13.0047,0,0,0,11.5153,55.4853,0,0
15.872,49.4453,13.1673,0,0,0,11.4287,55.44,0,0
15.7453,49.4507,13.2653,0,0,0,11.324,55.4187,0,0
15.684,49.416,13.7853,0,0,0,11.242,55.408,0,0
15.582,49.4827,14.0453,0,0,0,11.0633,56.432,0,0
15.4687,49.416,12.7607,0,344.064,0,10.8673,56.7227,0,0
15.3407,49.288,22.2653,623.616,3928.06,1347.58,10.7287,56.9653,0,0
15.2373,49.2667,22.784,4802.56,25538.6,5985.28,10.6333,57.4827,0,0
15.1607,49.232,23.568,7719.94,43382.1,11796.8,10.6433,57.264,0,0
15.11,49.1733,23.0627,9640.96,54414,18534.4,10.696,57.448,0,0
15.0273,49.1413,23.44,11086.8,62387.5,26191.2,10.8647,56.824,0,0
15,48.9013,24.912,12204.7,68799.1,34549.8,11.0873,56.1893,0,0
14.9767,48.7413,35.844,13236.2,72917,42384,11.43,55.496,0,0
15.004,48.552,46.56,14505.3,75571.2,49930.2,11.8627,55.3653,0,0
15.0787,48.4107,53.184,15085.6,75961.7,56672.3,12.3153,55.7467,0,0
15.1827,48.1493,81.2853,15988.7,77277.9,63343.3,12.7853,55.944,0,0
15.3333,47.816,89.0187,16871.4,78143.5,69744,13.2667,56.1253,0,0
15.4987,47.5307,112.992,16189.4,80355.3,74921.3,13.7567,56.1067,0,0
15.6973,47.2373,113.147,15157.2,79861.1,80156,14.312,55.6853,0,0
15.9273,46.9653,113.429,14024.7,77127.7,84183.7,14.8027,54.9973,0,0
16.1867,46.6907,132.432,13215.7,73138.2,88353.5,15.3267,54.3413,0,0
16.4687,46.4987,142.411,12554.9,65694.4,91968.9,15.8347,53.7653,0,0
16.796,46.2693,142.96,11703,57166.5,95289.3,16.3433,53.2853,0,0
17.2453,46.528,142.448,11007.3,46209.7,95442.3,16.8607,52.6373,0,0
17.6933,46.84,142.88,10506.9,34294.4,95436.8,17.3333,52.2507,0,0
18.106,46.92,142.315,10092.5,25030.7,95436.8,17.8073,51.9333,0,0
18.4793,47.032,142.56,9791.49,19406.8,95464.1,18.232,51.544,0,0
18.8673,46.8587,142.416,9612.29,16017.4,95496.9,18.67,50.9493,0,0
19.2593,47.1787,142.56,10020.9,14031.5,95502.3,19.1053,50.5973,0,0
19.608,47.2667,142.4,11609.4,11724.1,94421,19.4993,50.504,0,0
19.9887,47.464,143.024,14656.2,10677.6,93416.1,19.9227,49.9253,0,0
20.316,47.1573,142.443,19492.2,10713.4,91881.5,20.38,49.4933,0,0
20.6107,47.0747,117.189,26464.3,10085.4,89909.9,20.8053,48.9867,0,0
20.8613,46.7227,112.667,36020.2,9404.42,86917.1,21.1907,48.592,0,0
21.0987,46.384,112.475,47336.1,9175.04,82720.1,21.564,48.2507,0,0
21.2853,46.4427,112.747,60170.2,9210.88,78225.4,21.9093,47.7893,0,0
21.4707,46.56,111.589,70694.2,9153.54,73236.5,22.2493,46.9707,0,0
21.6053,46.3227,90.1653,77690.2,9153.54,68425,22.596,46.52,0,0
21.7813,46.3733,83.1147,84970.2,9225.22,62884.5,22.9147,45.56,0,0
21.888,46.4133,66.944,87949.3,9253.89,56672.3,23.048,45.432,0,0
21.996,46.4667,53.4427,88610.1,9210.88,50514.6,23.176,44.9867,0,0
22.088,46.456,46.6133,88921.4,8916.99,43350.7,23.256,44.176,0,0
22.1587,46.5947,41.8187,85934.1,8486.91,36196.4,23.1787,43.2773,0,0
22.208,46.84,33.7307,84830.9,8107.01,29271.4,23.0067,42.1413,0,0
22.228,46.656,29.2253,85439.8,7784.45,23110.3,22.832,42.456,0,0
22.244,46.6533,23.08,81403.9,7555.07,18419.7,22.588,41.8267,0,0
22.26,46.44,23.208,76349.4,7268.35,14827.5,22.22,42.2773,0,0
22.232,46.8533,22.6853,71906.6,7024.64,12212.2,21.7907,43.2507,0,0
22.2053,46.656,23.3227,66246,6687.74,10106.2,21.468,44.968,0,0
22.164,46.5013,22.604,60205.7,6257.66,8651.78,21.1187,46.1333,0,0
22.092,46.168,23.2893,52256.8,5476.35,7375.87,20.828,48.7947,0,0
22.0253,46.1893,22.9467,29179.9,3842.05,5139.46,20.5747,51.2773,0,0
21.956,46.6213,22.6507,4178.94,2035.71,2336.77,20.3393,52.7387,0,0
21.864,47.1093,23.4053,1268.74,229.376,344.064,20.1373,53.6,0,0
21.7613,47.5573,15.9807,0,0,0,19.9153,54.4667,0,0
21.6627,47.856,13.1027,0,0,0,19.6753,55.1467,0,0
21.5773,48.184,12.37,0,0,0,19.4427,56.2933,0,0
21.4627,48.352,13.0213,0,0,0,19.1967,57.2907,0,0
21.3813,48.5867,12.94,0,0,0,18.984,57.8933,0,0
21.2933,48.8213,13.216,0,0,0,18.76,58.3227,0,0
21.192,49.0267,12.858,0,0,0,18.5293,58.6213,0,0
21.1,49.2187,13.2,0,0,0,18.306,58.9333,0,0
21,49.296,12.7607,0,0,0,18.09,59.176,0,0
20.888,49.3947,13.0213,0,0,0,17.8693,59.576,0,0
20.8147,49.4293,13.1027,0,0,0,17.66,60,0,0
20.6933,49.504,12.94,0,0,0,17.4333,60.3573,0,0
20.6093,49.4773,12.598,0,0,0,17.248,60.704,0,0
20.504,49.512,11.7987,0,0,0,17.066,61.0267,0,0
20.3693,49.5707,13.2653,0,0,0,16.888,61.0933,0,0
20.246,49.5333,12.94,0,0,0,16.7307,61.2533,0,0
20.138,49.3173,13.0213,0,0,0,16.5673,61.6613,0,0
20.0253,49.2507,12.6787,0,0,0,16.3973,61.8453,0,0
19.8807,49.3973,13.1027,0,0,0,16.1967,61.544,0,0
19.7833,49.464,13.118,0,0,0,16.0127,61.4533,0,0
19.6213,49.44,13.0213,0,0,0,15.836,61.5387,0,0
19.5153,49.4827,13.1027,0,0,0,15.666,61.6053,0,0
19.4067,49.44,13.2153,0,0,0,15.4927,61.7573,0,0
19.2733,49.5173,13.0213,0,0,0,15.3547,61.4907,0,0
19.1707,49.4213,13.1347,0,0,0,15.2013,61.4747,0,0
19.0287,49.4533,13.3467,0,0,0,15.0387,61.2373,0,0
18.9067,49.48,13.2653,0,0,0,14.88,61.0773,0,0
18.8007,49.5173,12.63,0,0,0,14.7313,60.8747,0,0
18.686,49.4907,14.0453,0,0,0,14.5607,60.8347,0,0
18.56,49.4747,13.1027,0,0,0,14.358,60.96,0,0
18.464,49.48,12.7773,0,0,0,14.1847,60.8587,0,0
18.348,49.464,14.0453,0,0,0,14.0347,60.7147,0,0
18.2227,49.4373,13.184,0,0,0,13.91,60.8293,0,0
18.1133,49.4107,12.598,0,0,0,13.7967,60.5387,0,0
17.9967,49.4133,13.72,0,0,0,13.6407,60.496,0,0
17.8453,49.4053,13.0213,0,0,0,13.5033,60.432,0,0
17.7467,49.3733,13.2653,0,0,0,13.3907,60.3253,0,0
17.6353,49.3627,13.3467,0,0,0,13.2767,60.216,0,0
17.504,49.3307,12.7607,0,0,0,13.1447,60.192,0,0
17.41,49.3627,12.11,0,0,0,13.0093,60.2853,0,0
17.3007,49.3733,12.256,0,0,0,12.8993,60.2587,0,0
17.188,49.3253,13.704,0,0,0,12.7953,60.2187,0,0
17.0673,49.3147,13.7533,0,0,0,12.6793,60.2933,0,0
16.9367,49.3093,13.3467,0,0,0,12.5767,60.232,0,0
16.8233,49.312,13.2653,0,0,0,12.4733,60.3627,0,0
16.7093,49.2613,13.5093,0,0,0,12.382,60.384,0,0
16.5627,49.192,13.3467,0,0,0,12.256,60.4213,0,0
16.4333,49.248,13.3467,0,243.712,0,12.1433,60.3787,0,0
16.3287,49.24,22.1213,566.272,3519.49,1283.07,12.076,60.3547,0,0
16.28,49.2,24.0907,3627.01,18266.8,5046.27,11.9933,60.4053,0,0
16.1873,49.1067,22.308,6279.17,33023.3,9890.47,11.96,60.4053,0,0
16.11,49.0293,23.44,8171.52,43730.3,15753.2,11.9667,60.4347,0,0
16.0867,48.944,24.1067,9741.31,51893.6,22538.2,12.052,60.5787,0,0
16.06,48.824,22.5867,11007.3,59110.7,30090.6,12.1593,60.392,0,0
16.016,48.6933,33.5307,12297.6,64539.3,37796.5,12.408,59.0667,0,0
16.04,48.5093,42.9387,13538.6,67756,44847.1,12.8507,57.9627,0,0
16.0727,48.288,52.7413,14476.6,70003.4,51839,13.236,57.688,0,0
16.174,47.912,65.2667,15386.6,71349.6,58133.2,13.7007,57.9333,0,0
16.2767,47.6053,83.28,16153.9,72127.8,63690.1,14.1867,57.632,0,0
16.4527,47.3173,91.0027,15830.4,74945.9,69255.2,14.7087,57.04,0,0
16.63,46.9733,113.429,15222.8,74814.8,74558.1,15.2087,56.2933,0,0
16.8487,46.688,112.56,14462.3,73203.7,78927.2,15.7507,55.72,0,0
17.0813,46.448,113.339,13916.8,69959.7,83279.9,16.276,54.808,0,0
17.3453,46.3093,112.005,13559.8,63621.8,87517.9,16.7673,54.056,0,0
17.5693,46.2187,127.979,12806.8,55814.8,91553.8,17.316,53.2133,0,0
17.8407,46.2133,142.411,12226.6,45910.7,94786.9,17.756,52.5147,0,0
18.1027,46.1867,142.8,11789.7,35015.3,95431.3,18.1367,52.3467,0,0
18.3733,46.1547,142.304,11474.3,26529.8,95436.8,18.4673,52.1333,0,0
18.682,46.0773,141.888,11179.3,20996.8,95344,18.8313,51.6827,0,0
18.9627,46.0773,142.48,11070.1,17737.7,94153.4,19.212,51.1387,0,0
19.274,46.0293,142.277,11602.6,15674,92220.1,19.5607,50.5387,0,0
19.49,45.6827,142.64,13250.6,13430.8,90865.7,19.894,50.4293,0,0
19.756,45.576,141.653,16318.5,12492.1,89369.3,20.1793,50.104,0,0
19.978,45.496,127.931,21088.9,12484.6,87894.7,20.4413,49.8267,0,0
20.1287,45.8187,112.667,27648,11679.7,86021.5,20.62,49.0773,0,0
20.334,46.0427,113.749,36440.7,10922.7,83036.8,20.824,49.0933,0,0
20.472,46.1733,111.808,46820,10570.8,79167.5,21.0227,48.3333,0,0
20.608,46.0613,112.485,58373.5,10508.3,74629.1,21.2227,48.352,0,0
20.7587,46.072,98.4587,68091.9,10350.6,69877.8,21.4627,48.1653,0,0
20.84,46.1387,83.12,74386.1,10192.9,65003.5,21.656,48.2507,0,0
20.9293,46.1733,82.88,81436.7,10042.4,59908.1,21.832,48.3573,0,0
21.056,46.1173,69.04,84465,10013.7,54340.3,21.9693,47.4987,0,0
21.1307,46.3813,53.04,84432.2,9820.16,48027,22.0213,47.3893,0,0
21.168,46.3227,49.7067,85158.6,9497.6,41514.3,22.0027,47.7013,0,0
21.192,46.712,42.96,82318.7,8981.5,34665.8,21.904,48.2053,0,0
21.2387,46.728,38.8573,80292.5,8537.09,28120.4,21.8493,48.144,0,0
21.264,46.8693,32.5573,80546.5,8228.86,22562.8,21.6547,48.5813,0,0
21.26,47.136,24.308,76305.7,7870.46,18268.8,21.3973,49.6133,0,0
21.2467,47.3947,23.2427,73102.7,7490.56,14813.2,21.0667,50.112,0,0
21.2173,47.5307,23.2427,69312.5,7203.84,12268.2,20.7693,50.5547,0,0
21.1387,47.4267,22.9933,64498.3,6831.1,10242.4,20.4487,50.8347,0,0
21.0253,47.8053,23.5213,58493.6,6343.68,8673.28,20.1433,51.6587,0,0
20.9547,47.7733,22.7667,51172.7,5512.19,7340.03,19.852,52.12,0,0
20.8533,47.9413,23.1267,31798.3,4014.08,5376,19.588,52.872,0,0
20.724,48.312,23.144,4601.86,2293.76,2573.31,19.3907,53.416,0,0
20.636,48.616,21.8847,3010.56,1490.94,1713.15,19.1973,53.784,0,0
20.524,48.6613,20.5693,1182.72,71.68,301.056,18.9413,54.104,0,0
20.3853,49.5733,13.184,0,0,0,18.732,55.464,0,0
20.2493,50.92,13.0047,0,0,0,18.5253,57.144,0,0
20.0873,52.272,13.2967,0,0,0,18.2847,58.3467,0,0
19.924,52.84,13.1027,0,0,0,18.1053,58.848,0,0
19.81,52.9733,13.0207,0,0,0,17.8773,59.3973,0,0
19.6687,52.8933,13.2653,0,0,0,17.678,59.5387,0,0
19.4933,52.7147,13.0213,0,0,0,17.5213,59.5173,0,0
19.3733,53.4827,13.0527,0,0,0,17.3213,60.6213,0,0
19.2453,54.1547,13.1027,0,0,0,17.1453,61.512,0,0
19.0827,54.5813,13.1027,0,0,0,16.9813,62.0133,0,0
18.9553,54.3813,13.394,0,0,0,16.828,61.8507,0,0
18.8253,53.5307,13.3627,0,0,0,16.6707,61.344,0,0
18.7233,52.416,12.94,0,0,0,16.5413,61.0827,0,0
18.5967,52.0347,13.1833,0,0,0,16.3867,60.9893,0,0
18.434,52.128,13.1027,0,0,0,16.2407,60.7013,0,0
18.3187,51.9093,12.7767,0,0,0,16.0807,61.2933,0,0
18.1707,51.7867,13.3627,0,0,0,15.9347,61.7333,0,0
18.028,51.8747,13.0213,0,0,0,15.7887,60.928,0,0
17.8967,51.6053,12.9553,0,0,0,15.6247,60.5627,0,0
17.7593,51.3653,13.5413,0,0,0,15.454,60.6773,0,0
17.598,51.4133,13.184,0,0,0,15.316,60.464,0,0
17.5007,51.3627,13.184,0,0,0,15.1733,60.3413,0,0
17.374,51.28,12.956,0,0,0,15.0313,60.1787,0,0
17.2093,51.368,13.1027,0,0,0,14.886,60.3013,0,0
17.1167,51.256,12.5327,0,0,0,14.7507,60.1547,0,0
16.9887,50.952,13.3627,0,0,0,14.6427,59.9413,0,0
16.818,51.168,13.2653,0,0,0,14.4607,60.168,0,0
16.726,50.9253,13.184,0,0,0,14.3293,60.1467,0,0
16.604,50.672,12.0933,0,0,0,14.2333,59.7627,0,0
16.4513,50.6293,14.3213,0,0,0,14.0773,59.712,0,0
16.308,50.784,13.428,0,0,0,13.938,59.8987,0,0
16.2107,51.008,13.3627,0,0,0,13.8033,60.152,0,0
16.064,51.2693,13.5093,0,0,0,13.7047,60.3307,0,0
15.9367,51.4133,13.184,0,0,0,13.5913,60.5067,0,0
15.81,51.6427,13.2653,0,0,0,13.4893,60.6293,0,0
15.706,51.856,13.184,0,0,0,13.358,60.776,0,0
15.596,51.6427,13.2653,0,0,0,13.2533,61.0213,0,0
15.488,51.2347,13.672,0,0,0,13.1967,61.3733,0,0
15.4167,51.2133,13.1027,0,0,0,13.122,61.0933,0,0
15.2933,51.3067,12.842,0,0,0,13.0467,60.9787,0,0
15.1607,51.064,13.5093,0,0,0,12.9573,60.896,0,0
15.0653,50.9467,13.3467,0,0,0,12.858,60.424,0,0
14.96,50.8827,13.1833,0,0,0,12.7767,60.0293,0,0
14.88,50.7627,12.5333,0,0,0,12.684,59.896,0,0
14.78,50.672,13.2653,0,0,0,12.6267,59.8,0,0
14.666,50.7333,13.2653,0,0,0,12.5393,59.7493,0,0
14.586,50.6853,13.7853,0,465.92,0,12.438,59.7867,0,0
14.4713,50.616,23.44,924.672,4243.11,1727.49,12.354,59.6213,0,0
14.4347,50.56,22.864,4530.18,23384.1,5884.93,12.31,59.4773,0,0
14.3713,50.4213,23.44,7067.65,37380.1,10649.9,12.29,59.2613,0,0
14.38,50.2587,23.34,8873.98,48010.6,16762.9,12.366,58.9307,0,0
14.3593,50.1413,23.4867,10356.4,56000.5,23732.9,12.4867,58.656,0,0
14.3833,50.032,25.94,11487.2,62633.3,31316.7,12.6813,58.2373,0,0
14.424,49.816,35.4667,12591.1,67226.3,38912,12.9033,57.5467,0,0
14.5073,49.7653,43.9307,13846.5,70254.6,46268.4,13.256,57,0,0
14.6247,49.9093,53.3627,14699.2,72138.8,53395.5,13.6387,56.9467,0,0
14.798,49.144,78.7653,15695.2,73733.5,60140.2,14.0593,56.904,0,0
15.004,48.5627,82.7467,16368.3,75014.1,66240.5,14.532,56.8373,0,0
15.248,48.2827,111.168,15909.5,77936,71802.9,15.0313,56.4027,0,0
15.5233,48.264,113.259,15164.8,77264.2,76775.4,15.524,55.952,0,0
15.8653,47.96,112.912,14318.9,75694.1,81223.7,16.0493,54.8187,0,0
16.1953,47.5387,113.408,13702.5,71759.2,85352.4,16.5493,53.712,0,0
16.5227,47.0987,136.336,13251.9,64965.3,89604.1,17.024,52.9253,0,0
16.8713,46.6773,142.528,12468.9,56756.9,93929.5,17.452,52.0613,0,0
17.2167,46.3493,142.448,11810.8,46014.5,95518.7,17.874,51.3973,0,0
17.548,46.0667,142.512,11343.9,34735.4,95518.7,18.256,50.6853,0,0
17.8833,46.0613,142.624,11000.5,25938.6,95518.7,18.712,49.9253,0,0
18.2447,45.3973,142.096,10670.8,20460.9,95502.3,19.1333,49,0,0
18.604,45.264,142.427,10407.9,17071.4,94524.8,19.482,48.5893,0,0
18.8893,45.9947,142.043,10828.8,15014.6,93285,19.7773,47.9973,0,0
19.1953,45.3947,142.075,12320.1,12605.4,92766.2,20.1333,47.5947,0,0
19.4227,45.1333,142.368,15381.2,11675,91996.2,20.436,46.96,0,0
19.6747,45.5013,142.48,20172.1,11616.3,90461.5,20.7227,46.7893,0,0
19.8953,45.536,133.611,27131.9,10950,88260.6,21.0653,46.0453,0,0
20.0687,45.8213,112.752,36577.3,10235.9,85150.4,21.3573,45.144,0,0
20.2413,45.3973,112.987,47641.9,9870.34,80775.9,21.5947,44.3973,0,0
20.4667,45.2933,111.093,60181.2,9791.49,75827.9,21.8453,44.232,0,0
20.664,44.936,106.736,71215.8,9576.45,71213.1,22.2013,44.248,0,0
21.0147,44.5307,83.12,78454.8,9425.92,66207.7,22.4387,42.6853,0,0
21.4267,43.016,82.96,85658.3,9390.08,60664.5,22.6973,42.7067,0,0
21.6893,42.9227,81.04,89560.4,9454.59,55107.6,22.9133,42.5067,0,0
21.7493,42.8933,53.36,90243.1,9368.58,48586.8,23.076,41.728,0,0
21.732,43.4187,48.4107,90406.9,9017.34,41383.3,23.1,39.8867,0,0
21.744,43.4507,43.2,86949.9,8630.27,34235.7,23.056,39.6787,0,0
21.772,43.5413,35.4187,85109.4,8250.37,27403.6,22.9693,38.728,0,0
21.8227,44.2987,31.96,83787.8,8006.66,21671.9,22.796,38.1493,0,0
21.948,44.5813,23.44,79902,7748.61,17480.4,22.568,38.292,0,0
21.9813,44.3333,23.3413,76292.1,7476.22,14268.4,22.2493,38.4067,0,0
22,44.3467,22.6853,72526.5,7254.02,11939.2,21.904,38.7827,0,0
21.9893,44.496,23.144,67515.7,6945.79,10127.7,21.572,39.216,0,0
21.976,44.1013,23.0453,61349.9,6487.04,8716.29,21.24,39.7853,0,0
21.952,43.136,23.7133,55563.6,5755.9,7519.23,20.9773,40.5587,0,0
21.8693,42.776,23.2427,37517.7,4293.63,5720.06,20.696,40.7987,0,0
21.8267,42.3413,22.9467,3820.54,2343.94,2508.8,20.4373,41.736,0,0
21.7587,42.2613,23.4227,2709.5,1591.3,1748.99,20.2153,43.4693,0,0
21.704,42.5467,19.7853,1225.73,229.376,394.24,20.0133,45.3787,0,0
21.6187,43.232,13.0213,0,0,0,19.7807,48.352,0,0
21.556,43.6987,12.6793,0,0,0,19.5553,50.488,0,0
21.452,44.1973,13.0213,0,0,0,19.3647,52.624,0,0
21.3813,44.7013,12.6793,0,0,0,19.1393,53.92,0,0
21.2933,45.0987,13.2973,0,0,0,18.8913,55.288,0,0
21.192,45.4347,12.8587,0,0,0,18.7073,56.1147,0,0
21.1213,45.7147,13.0207,0,0,0,18.496,56.824,0,0
21.036,45.832,13.216,0,0,0,18.278,57.768,0,0
20.9507,45.872,13.1027,0,0,0,18.0987,58.4667,0,0
20.864,46.0027,12.7607,0,0,0,17.9373,58.9227,0,0
20.78,46.0907,12.842,0,0,0,17.7713,59.4533,0,0
20.696,45.976,12.5333,0,0,0,17.5993,59.9627,0,0
20.5973,45.9413,13.3627,0,0,0,17.4293,59.5333,0,0
20.4927,46.2,12.956,0,0,0,17.206,57.4133,0,0
20.362,45.936,13.1027,0,0,0,16.944,55.712,0,0
20.2633,46.0453,13.0207,0,0,0,16.6713,54.2987,0,0
